"FOLIO","VIV_SEL","P0_1","P0_2","P0_3","P0_4_1","P0_4_1A","P0_4_2","P0_4_2A","P1_1","P1_2","P1_3","TLOC","REGION","EST_DIS","UPM_DIS","FAC_VIV"
"07570","04","03","04","01","1","1","1","1","05","1","","1","2","131","0001181",2217
"07571","05","02","06","01","1","1","1","1","06","1","","1","2","131","0001181",2217
"07572","01","02","05","01","1","1","1","1","06","1","","1","2","131","0001182",2274
"07573","03","04","06","02","1","1","1","1","09","1","","1","2","131","0001182",2274
"07574","04","03","08","01","1","1","1","1","04","1","","1","2","131","0001182",2274
"07575","05","01","01","01","2","","1","1","02","1","","1","2","131","0001182",2274
"07576","01","02","06","01","2","","1","2","02","1","","1","2","131","0001183",2159
"07577","02","04","07","01","1","1","1","1","03","1","","1","2","131","0001183",2159
"07578","03","02","05","01","1","1","1","1","04","1","","1","2","131","0001183",2159
"07579","04","02","04","02","2","","1","1","02","1","","1","2","131","0001183",2159
"07580","05","03","05","01","2","","1","1","04","1","","1","2","131","0001183",2159
"07581","01","02","03","01","2","","1","1","06","1","","1","2","130","0001184",2359
"07582","02","02","05","01","2","","1","1","06","1","","1","2","130","0001184",2359
"07583","03","02","04","01","1","1","2","","02","1","","1","2","130","0001184",2359
"07584","04","02","04","01","1","1","1","2","04","1","","1","2","130","0001184",2359
"07585","05","03","05","01","2","","1","2","07","1","","1","2","130","0001184",2359
"07586","01","03","05","01","2","","1","1","01","1","","1","2","131","0001185",2353
"07587","02","02","03","01","2","","1","2","01","1","","1","2","131","0001185",2353
"07588","03","02","04","01","2","","1","1","01","1","","1","2","131","0001185",2353
"07589","04","03","07","02","1","2","1","1","05","1","","1","2","131","0001185",2353
"07590","05","03","06","02","1","1","1","1","02","1","","1","2","131","0001185",2353
"07591","01","02","03","01","1","1","1","2","06","1","","1","2","131","0001186",2154
"07592","02","01","05","01","2","","1","1","03","1","","1","2","131","0001186",2154
"07593","03","02","04","01","2","","1","1","05","1","","1","2","131","0001186",2154
"07594","04","02","06","02","2","","1","1","04","1","","1","2","131","0001186",2154
"07595","05","01","05","01","2","","1","2","02","1","","1","2","131","0001186",2154
"07596","01","05","11","02","1","2","1","1","07","1","","1","2","131","0001187",2111
"07597","02","02","02","01","2","","1","2","02","1","","1","2","131","0001187",2111
"07598","03","03","04","02","2","","2","","01","1","","1","2","131","0001187",2111
"07599","04","02","05","01","2","","1","1","02","1","","1","2","131","0001187",2111
"07600","05","04","05","02","1","1","1","2","08","1","","1","2","131","0001187",2111
"07601","01","02","04","01","2","","1","1","03","1","","1","2","131","0001188",2316
"07602","02","02","04","01","1","1","1","1","06","1","","1","2","131","0001188",2316
"07603","03","02","04","01","1","1","1","2","01","1","","1","2","131","0001188",2316
"07604","04","02","04","01","1","1","1","2","04","1","","1","2","131","0001188",2316
"07605","05","02","04","01","1","2","1","1","02","1","","1","2","131","0001188",2316
"07606","02","02","04","01","1","2","1","1","05","1","","1","2","132","0001189",2471
"07607","04","03","05","01","1","1","1","1","07","1","","1","2","132","0001189",2471
"07608","05","02","06","01","1","1","1","1","01","1","","1","2","132","0001189",2471
"07609","01","02","04","01","2","","1","1","03","1","","1","2","130","0001190",2011
"07610","02","01","02","01","2","","2","","03","1","","1","2","130","0001190",2011
"07611","03","03","05","02","2","","1","1","04","1","","1","2","130","0001190",2011
"07612","05","02","04","02","2","","1","1","02","1","","1","2","130","0001190",2011
"07613","01","03","07","02","2","","1","1","04","1","","1","2","130","0001191",2213
"07614","02","03","05","02","1","3","1","1","04","1","","1","2","130","0001191",2213
"07615","03","01","04","03","1","1","1","1","04","1","","1","2","130","0001191",2213
"07616","04","03","04","02","1","1","1","1","03","1","","1","2","130","0001191",2213
"07617","05","02","04","02","1","2","1","1","04","1","","1","2","130","0001191",2213
"07618","01","02","05","02","2","","1","1","02","1","","1","2","131","0001192",2040
"07619","03","03","06","03","1","1","1","1","05","1","","1","2","131","0001192",2040
"07620","04","02","04","01","1","1","1","1","04","1","","1","2","131","0001192",2040
"07621","05","02","04","01","2","","1","1","01","1","","1","2","131","0001192",2040
"07622","01","02","06","02","2","","1","1","03","1","","1","2","131","0001193",2407
"07623","02","03","05","02","2","","2","","01","1","","1","2","131","0001193",2407
"07624","03","03","05","02","1","1","1","1","03","1","","1","2","131","0001193",2407
"07625","04","03","05","03","1","1","1","1","05","1","","1","2","131","0001193",2407
"07626","01","02","05","01","2","","1","1","04","1","","1","2","131","0001194",2320
"07627","02","01","03","01","2","","1","1","01","1","","1","2","131","0001194",2320
"07628","03","02","03","01","1","1","1","1","04","1","","1","2","131","0001194",2320
"07629","05","01","06","02","2","","2","","01","1","","1","2","131","0001194",2320
"07630","01","01","02","01","2","","2","","01","1","","1","2","130","0001195",2431
"07631","02","02","03","01","2","","1","1","05","1","","1","2","130","0001195",2431
"07632","03","02","03","01","1","1","1","1","05","1","","1","2","130","0001195",2431
"07633","04","03","03","01","2","","1","1","04","1","","1","2","130","0001195",2431
"07634","05","03","05","02","1","1","1","1","07","1","","1","2","130","0001195",2431
